0.12 ,10.33 ,98.00 
0.10 ,10.43 ,97.50 
0.09 ,10.54 ,97.00 
0.08 ,10.64 ,96.50 
0.07 ,10.75 ,96.00 
0.06 ,10.85 ,95.50 
0.05 ,10.95 ,95.00 
0.04 ,11.06 ,94.50 
0.03 ,11.16 ,94.00 
0.02 ,11.27 ,93.50 
0.02 ,11.37 ,93.00 
0.01 ,11.48 ,92.50 
0.01 ,11.58 ,92.00 
0.00 ,11.69 ,91.50 
0.00 ,11.79 ,91.00 
0.00 ,11.90 ,90.50 
0.00 ,12.00 ,90.00 

